"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"02/12/2025","AQS","060190011","3","0.3","ppm","3","Fresno - Garland","14","58.0000","42101","Carbon monoxide","593","23420","Fresno, CA","06","California","019","Fresno","36.78538","-119.77321"
"02/13/2025","AQS","060190011","3","0.2","ppm","2","Fresno - Garland","24","100.0000","42101","Carbon monoxide","593","23420","Fresno, CA","06","California","019","Fresno","36.78538","-119.77321"
"02/14/2025","AQS","060190011","3","0.3","ppm","3","Fresno - Garland","24","100.0000","42101","Carbon monoxide","593","23420","Fresno, CA","06","California","019","Fresno","36.78538","-119.77321"
"02/15/2025","AQS","060190011","3","0.7","ppm","8","Fresno - Garland","24","100.0000","42101","Carbon monoxide","593","23420","Fresno, CA","06","California","019","Fresno","36.78538","-119.77321"
"02/16/2025","AQS","060190011","3","0.8","ppm","9","Fresno - Garland","24","100.0000","42101","Carbon monoxide","593","23420","Fresno, CA","06","California","019","Fresno","36.78538","-119.77321"
"02/17/2025","AQS","060190011","3","0.2","ppm","2","Fresno - Garland","24","100.0000","42101","Carbon monoxide","593","23420","Fresno, CA","06","California","019","Fresno","36.78538","-119.77321"
"02/18/2025","AQS","060190011","3","0.5","ppm","6","Fresno - Garland","24","100.0000","42101","Carbon monoxide","593","23420","Fresno, CA","06","California","019","Fresno","36.78538","-119.77321"
"02/19/2025","AQS","060190011","3","0.5","ppm","6","Fresno - Garland","24","100.0000","42101","Carbon monoxide","593","23420","Fresno, CA","06","California","019","Fresno","36.78538","-119.77321"
"02/20/2025","AQS","060190011","3","0.4","ppm","5","Fresno - Garland","24","100.0000","42101","Carbon monoxide","593","23420","Fresno, CA","06","California","019","Fresno","36.78538","-119.77321"
"02/21/2025","AQS","060190011","3","0.4","ppm","5","Fresno - Garland","24","100.0000","42101","Carbon monoxide","593","23420","Fresno, CA","06","California","019","Fresno","36.78538","-119.77321"
"02/22/2025","AQS","060190011","3","0.7","ppm","8","Fresno - Garland","24","100.0000","42101","Carbon monoxide","593","23420","Fresno, CA","06","California","019","Fresno","36.78538","-119.77321"
"02/23/2025","AQS","060190011","3","0.9","ppm","10","Fresno - Garland","24","100.0000","42101","Carbon monoxide","593","23420","Fresno, CA","06","California","019","Fresno","36.78538","-119.77321"
"02/24/2025","AQS","060190011","3","0.5","ppm","6","Fresno - Garland","24","100.0000","42101","Carbon monoxide","593","23420","Fresno, CA","06","California","019","Fresno","36.78538","-119.77321"
"02/25/2025","AQS","060190011","3","0.5","ppm","6","Fresno - Garland","24","100.0000","42101","Carbon monoxide","593","23420","Fresno, CA","06","California","019","Fresno","36.78538","-119.77321"
"02/26/2025","AQS","060190011","3","0.7","ppm","8","Fresno - Garland","24","100.0000","42101","Carbon monoxide","593","23420","Fresno, CA","06","California","019","Fresno","36.78538","-119.77321"
"02/27/2025","AQS","060190011","3","0.6","ppm","7","Fresno - Garland","24","100.0000","42101","Carbon monoxide","593","23420","Fresno, CA","06","California","019","Fresno","36.78538","-119.77321"
"02/28/2025","AQS","060190011","3","0.4","ppm","5","Fresno - Garland","24","100.0000","42101","Carbon monoxide","593","23420","Fresno, CA","06","California","019","Fresno","36.78538","-119.77321"
"03/01/2025","AQS","060190011","3","0.3","ppm","3","Fresno - Garland","24","100.0000","42101","Carbon monoxide","593","23420","Fresno, CA","06","California","019","Fresno","36.78538","-119.77321"
